mobility_key,metro_area,subregion,province,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
899,Greater Toronto Area,Regional Municipality of Halton,Ontario,-25,-9,221,-31,2,3
900,Greater Toronto Area,Regional Municipality of Halton,Ontario,-17,2,167,-61,-54,17
901,Greater Toronto Area,Regional Municipality of Halton,Ontario,-7,28,179,-57,-52,15
902,Greater Toronto Area,Regional Municipality of Halton,Ontario,-48,-47,442,-72,-77,22
903,Greater Toronto Area,Regional Municipality of Halton,Ontario,-17,4,143,-57,-55,18
904,Greater Toronto Area,Regional Municipality of Halton,Ontario,-23,-2,162,-58,-56,17
905,Greater Toronto Area,Regional Municipality of Halton,Ontario,-29,-6,259,-34,-5,5
906,Greater Toronto Area,Regional Municipality of Halton,Ontario,-26,-13,202,-27,-4,2
907,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,-1,159,-58,-54,17
908,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,1,161,-59,-53,17
909,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,1,124,-61,-53,18
910,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,2,141,-60,-52,18
911,Greater Toronto Area,Regional Municipality of Halton,Ontario,-25,-6,112,-58,-51,17
912,Greater Toronto Area,Regional Municipality of Halton,Ontario,-28,-4,137,-39,-6,7
913,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,-9,241,-30,-2,3
914,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,-3,169,-60,-53,17
915,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,0,194,-59,-52,17
916,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,0,175,-62,-51,17
917,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,1,69,-63,-51,19
918,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,0,183,-57,-49,15
919,Greater Toronto Area,Regional Municipality of Halton,Ontario,-26,-4,274,-34,-2,4
920,Greater Toronto Area,Regional Municipality of Halton,Ontario,-30,-15,119,-35,-8,4
921,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,2,190,-59,-51,16
922,Greater Toronto Area,Regional Municipality of Halton,Ontario,-17,1,186,-60,-50,16
923,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,-5,56,-63,-52,19
924,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,3,182,-57,-49,16
925,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,0,195,-56,-49,14
926,Greater Toronto Area,Regional Municipality of Halton,Ontario,-22,-4,301,-31,-1,3
927,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,-9,212,-30,-2,2
928,Greater Toronto Area,Regional Municipality of Halton,Ontario,-17,-1,136,-62,-53,17
929,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,1,189,-59,-51,16
930,Greater Toronto Area,Regional Municipality of Halton,Ontario,-11,3,168,-59,-52,17
931,Greater Toronto Area,Regional Municipality of Halton,Ontario,-11,6,183,-55,-51,15
932,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,3,213,-51,-52,13
933,Greater Toronto Area,Regional Municipality of Halton,Ontario,-24,-6,281,-24,-5,2
934,Greater Toronto Area,Regional Municipality of Halton,Ontario,-22,-9,79,-32,-11,4
935,Greater Toronto Area,Regional Municipality of Halton,Ontario,-32,-27,248,-73,-80,21
936,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,-2,46,-59,-52,17
937,Greater Toronto Area,Regional Municipality of Halton,Ontario,-10,2,206,-59,-52,15
938,Greater Toronto Area,Regional Municipality of Halton,Ontario,-14,2,213,-60,-51,15
939,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,-4,192,-57,-50,14
940,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,-6,308,-30,-3,2
941,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,-12,224,-35,-3,1
942,Greater Toronto Area,Regional Municipality of Halton,Ontario,-14,-3,171,-62,-52,15
943,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,1,178,-60,-51,16
944,Greater Toronto Area,Regional Municipality of Halton,Ontario,-11,1,195,-61,-51,16
945,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,2,207,-60,-50,15
946,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,-1,197,-56,-49,13
947,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,-4,303,-30,-3,2
948,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,-9,159,-34,-6,2
949,Greater Toronto Area,Regional Municipality of Halton,Ontario,-17,-5,70,-63,-53,16
950,Greater Toronto Area,Regional Municipality of Halton,Ontario,-14,1,70,-61,-50,15
951,Greater Toronto Area,Regional Municipality of Halton,Ontario,-11,0,70,-60,-51,15
952,Greater Toronto Area,Regional Municipality of Halton,Ontario,-11,2,70,-57,-50,14
953,Greater Toronto Area,Regional Municipality of Halton,Ontario,-17,-4,70,-53,-49,13
954,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,-3,70,-25,-2,2
955,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,-10,70,-52,-3,0
956,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,-2,70,-59,-52,15
957,Greater Toronto Area,Regional Municipality of Halton,Ontario,-12,1,70,-57,-50,14
958,Greater Toronto Area,Regional Municipality of Halton,Ontario,-12,-2,70,-58,-51,16
959,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,2,70,-54,-49,15
960,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,-1,70,-47,-48,14
961,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,0,70,-17,-5,3
962,Greater Toronto Area,Regional Municipality of Halton,Ontario,-14,-5,70,-52,-2,0
963,Greater Toronto Area,Regional Municipality of Halton,Ontario,-11,3,70,-53,-50,14
964,Greater Toronto Area,Regional Municipality of Halton,Ontario,-12,2,70,-51,-49,14
965,Greater Toronto Area,Regional Municipality of Halton,Ontario,-11,0,70,-56,-50,15
966,Greater Toronto Area,Regional Municipality of Halton,Ontario,-11,3,70,-52,-49,13
967,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,3,70,-49,-49,12
968,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,0,70,-22,-7,2
969,Greater Toronto Area,Regional Municipality of Halton,Ontario,-7,2,70,-52,-4,-1
970,Greater Toronto Area,Regional Municipality of Halton,Ontario,-51,-51,70,-64,-85,22
971,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,12,70,-55,-50,15
972,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,1,70,-55,-49,15
973,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,1,70,-50,-48,15
974,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,-1,137,-45,-45,13
975,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,1,254,-12,0,3
976,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,-4,129,-22,-5,3
977,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,0,146,-52,-45,15
978,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,-1,137,-53,-44,15
979,Greater Toronto Area,Regional Municipality of Halton,Ontario,-14,-5,141,-51,-46,15
980,Greater Toronto Area,Regional Municipality of Halton,Ontario,-14,-1,127,-52,-45,15
981,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,-2,109,-48,-42,13
982,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,2,217,-19,-1,4
983,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,-1,174,-17,-2,3
984,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,0,126,-57,-46,15
985,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,0,136,-56,-45,15
986,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,-2,137,-55,-45,15
987,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,1,114,-55,-44,16
988,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,1,134,-48,-41,13
989,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,5,275,-24,2,3
990,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,3,202,-21,0,2
991,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,2,117,-56,-44,15
992,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,4,98,-55,-43,15
993,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,0,44,-56,-45,17
994,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,4,76,-56,-42,16
995,Greater Toronto Area,Regional Municipality of Halton,Ontario,-22,-1,38,-55,-41,16
996,Greater Toronto Area,Regional Municipality of Halton,Ontario,-17,6,188,-27,-1,5
997,Greater Toronto Area,Regional Municipality of Halton,Ontario,-24,0,-6,-32,-8,6
998,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,4,113,-56,-43,15
999,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,4,116,-55,-43,15
1000,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,4,63,-57,-44,17
1001,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,9,86,-55,-42,16
1002,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,13,123,-50,-41,14
1003,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,12,215,-29,-4,5
1004,Greater Toronto Area,Regional Municipality of Halton,Ontario,-22,9,126,-24,-6,3
1005,Greater Toronto Area,Regional Municipality of Halton,Ontario,-59,-54,259,-78,-85,25
1006,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,8,133,-55,-43,15
1007,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,4,107,-55,-44,17
1008,Greater Toronto Area,Regional Municipality of Halton,Ontario,-22,-2,-1,-58,-43,19
1009,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,3,97,-51,-40,16
1010,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,10,246,-23,-2,6
1011,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,0,82,-28,-8,6
1012,Greater Toronto Area,Regional Municipality of Halton,Ontario,-24,-1,12,-59,-43,18
1013,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,2,86,-55,-42,16
1014,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,0,53,-56,-44,18
1015,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,1,39,-55,-42,18
1016,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,-1,153,-50,-40,15
1017,Greater Toronto Area,Regional Municipality of Halton,Ontario,-14,7,139,-26,-2,7
1018,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,1,65,-25,-6,6
1019,Greater Toronto Area,Regional Municipality of Halton,Ontario,-22,2,42,-55,-42,17
1020,Greater Toronto Area,Regional Municipality of Halton,Ontario,-22,1,27,-56,-42,17
1021,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,4,74,-56,-43,17
1022,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,4,26,-56,-41,17
1023,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,4,16,-54,-40,16
1024,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,10,120,-24,-1,7
1025,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,-2,-13,-32,-10,7
1026,Greater Toronto Area,Regional Municipality of Halton,Ontario,-23,-1,18,-57,-42,17
1027,Greater Toronto Area,Regional Municipality of Halton,Ontario,-23,-4,32,-57,-42,17
1028,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,-6,91,-56,-42,17
1029,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,-1,74,-55,-40,17
1030,Greater Toronto Area,Regional Municipality of Halton,Ontario,-17,-2,108,-52,-38,16
1031,Greater Toronto Area,Regional Municipality of Halton,Ontario,-12,1,255,-26,-1,5
1032,Greater Toronto Area,Regional Municipality of Halton,Ontario,-11,1,209,-23,-4,4
1033,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,0,119,-56,-41,16
1034,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,2,145,-56,-41,16
1035,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,3,77,-57,-44,17
1036,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,3,56,-55,-41,17
1037,Greater Toronto Area,Regional Municipality of Halton,Ontario,-17,0,32,-52,-40,17
1038,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,8,117,-29,-2,8
1039,Greater Toronto Area,Regional Municipality of Halton,Ontario,-25,-10,-41,-38,-13,8
1040,Greater Toronto Area,Regional Municipality of Halton,Ontario,-26,-2,6,-60,-43,18
1041,Greater Toronto Area,Regional Municipality of Halton,Ontario,-26,-3,6,-59,-43,18
1042,Greater Toronto Area,Regional Municipality of Halton,Ontario,-22,-2,7,-58,-44,19
1043,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,2,38,-57,-41,18
1044,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,3,80,-50,-40,17
1045,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,10,62,-28,-4,8
1046,Greater Toronto Area,Regional Municipality of Halton,Ontario,-35,-14,-43,-37,-16,10
1047,Greater Toronto Area,Regional Municipality of Halton,Ontario,-23,2,-2,-58,-44,19
1048,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,2,3,-57,-43,18
1049,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,0,-11,-56,-44,20
1050,Greater Toronto Area,Regional Municipality of Halton,Ontario,-13,6,19,-53,-42,18
1051,Greater Toronto Area,Regional Municipality of Halton,Ontario,-14,6,24,-49,-45,18
1052,Greater Toronto Area,Regional Municipality of Halton,Ontario,-12,14,116,-19,-5,9
1053,Greater Toronto Area,Regional Municipality of Halton,Ontario,-12,6,97,-20,-10,7
1054,Greater Toronto Area,Regional Municipality of Halton,Ontario,-22,0,-32,-59,-45,19
1055,Greater Toronto Area,Regional Municipality of Halton,Ontario,-31,-8,-1,-59,-46,20
1056,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,3,8,-54,-44,19
1057,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,6,17,-54,-41,19
1058,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,2,1,-48,-40,19
1059,Greater Toronto Area,Regional Municipality of Halton,Ontario,-14,13,70,-15,-5,9
1060,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,6,41,-11,-12,8
1061,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,4,16,-55,-43,18
1062,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,3,25,-56,-42,18
1063,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,2,1,-54,-43,19
1064,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,8,39,-53,-42,18
1065,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,9,60,-47,-41,18
1066,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,8,0,-21,-8,11
1067,Greater Toronto Area,Regional Municipality of Halton,Ontario,-12,10,40,-16,-11,8
1068,Greater Toronto Area,Regional Municipality of Halton,Ontario,-17,9,15,-54,-44,18
1069,Greater Toronto Area,Regional Municipality of Halton,Ontario,-16,12,14,-53,-43,18
1070,Greater Toronto Area,Regional Municipality of Halton,Ontario,-15,6,-9,-56,-45,20
1071,Greater Toronto Area,Regional Municipality of Halton,Ontario,-11,13,5,-51,-43,19
1072,Greater Toronto Area,Regional Municipality of Halton,Ontario,-12,13,26,-47,-41,18
1073,Greater Toronto Area,Regional Municipality of Halton,Ontario,-12,20,49,-15,-7,10
1074,Greater Toronto Area,Regional Municipality of Halton,Ontario,-8,16,32,-8,-11,8
1075,Greater Toronto Area,Regional Municipality of Halton,Ontario,3,40,51,-50,-52,18
1076,Greater Toronto Area,Regional Municipality of Halton,Ontario,5,46,45,-50,-52,18
1077,Greater Toronto Area,Regional Municipality of Halton,Ontario,15,63,71,-47,-54,18
1078,Greater Toronto Area,Regional Municipality of Halton,Ontario,-14,46,3,-57,-68,24
1079,Greater Toronto Area,Regional Municipality of Halton,Ontario,-87,-79,25,-85,-89,32
1080,Greater Toronto Area,Regional Municipality of Halton,Ontario,-69,-48,52,-64,-47,16
1081,Greater Toronto Area,Regional Municipality of Halton,Ontario,-54,-21,63,-53,-29,11
1082,Greater Toronto Area,Regional Municipality of Halton,Ontario,-49,-8,43,-77,-77,29
1083,Greater Toronto Area,Regional Municipality of Halton,Ontario,-42,2,94,-71,-66,25
1084,Greater Toronto Area,Regional Municipality of Halton,Ontario,-40,8,-11,-72,-67,27
1085,Greater Toronto Area,Regional Municipality of Halton,Ontario,-35,26,86,-73,-70,26
1086,Greater Toronto Area,Regional Municipality of Halton,Ontario,-82,-76,56,-87,-89,35
1087,Greater Toronto Area,Regional Municipality of Halton,Ontario,-57,-16,77,-61,-31,15
1088,Greater Toronto Area,Regional Municipality of Halton,Ontario,-56,-20,28,-59,-27,12
1089,Greater Toronto Area,Regional Municipality of Halton,Ontario,-49,-8,14,-70,-53,23
1090,Greater Toronto Area,Regional Municipality of Halton,Ontario,-49,-9,7,-70,-53,23
1091,Greater Toronto Area,Regional Municipality of Halton,Ontario,-48,-12,15,-72,-54,24
1092,Greater Toronto Area,Regional Municipality of Halton,Ontario,-49,-10,31,-70,-53,24
1093,Greater Toronto Area,Regional Municipality of Halton,Ontario,-49,-13,10,-70,-51,24
1094,Greater Toronto Area,Regional Municipality of Halton,Ontario,-50,-6,135,-56,-18,13
1095,Greater Toronto Area,Regional Municipality of Halton,Ontario,-53,-12,56,-56,-24,11
1096,Greater Toronto Area,Regional Municipality of Halton,Ontario,-52,-14,3,-70,-52,23
1097,Greater Toronto Area,Regional Municipality of Halton,Ontario,-51,-12,-5,-71,-53,23
1098,Greater Toronto Area,Regional Municipality of Halton,Ontario,-48,-8,3,-71,-54,23
1099,Greater Toronto Area,Regional Municipality of Halton,Ontario,-58,-23,2,-74,-56,25
1100,Greater Toronto Area,Regional Municipality of Halton,Ontario,-57,-23,-20,-75,-55,26
1101,Greater Toronto Area,Regional Municipality of Halton,Ontario,-57,-13,111,-64,-24,15
1102,Greater Toronto Area,Regional Municipality of Halton,Ontario,-59,-23,37,-67,-29,12
1103,Greater Toronto Area,Regional Municipality of Halton,Ontario,-56,-21,6,-74,-56,24
1104,Greater Toronto Area,Regional Municipality of Halton,Ontario,-57,-20,1,-75,-57,24
1105,Greater Toronto Area,Regional Municipality of Halton,Ontario,-55,-22,-11,-74,-57,26
1106,Greater Toronto Area,Regional Municipality of Halton,Ontario,-53,-15,8,-72,-56,25
1107,Greater Toronto Area,Regional Municipality of Halton,Ontario,-54,-18,-12,-72,-54,25
1108,Greater Toronto Area,Regional Municipality of Halton,Ontario,-54,-9,70,-63,-22,14
1109,Greater Toronto Area,Regional Municipality of Halton,Ontario,-57,-18,42,-63,-26,12
1110,Greater Toronto Area,Regional Municipality of Halton,Ontario,-54,-15,32,-74,-55,23
1111,Greater Toronto Area,Regional Municipality of Halton,Ontario,-65,-38,-14,-76,-59,26
1112,Greater Toronto Area,Regional Municipality of Halton,Ontario,-51,-15,16,-73,-56,25
1113,Greater Toronto Area,Regional Municipality of Halton,Ontario,-52,-15,-8,-73,-55,25
